"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id1","Input.id2","Input.image1_title","Input.image1_label","Input.image1_url","Input.image2_title","Input.image2_label","Input.image2_url","Input.image3_title","Input.image3_label","Input.image3_url","Answer.equal","Answer.equal.label","Approve","Reject"
"32L724R85LKLATGXSB0NP9NRLXOPIQ","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:20 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:20 PST 2021","","","3ZQIG0FLQEGJ2SVST6I3LCH9SLUWV6","A2MERMTP3594G9","Submitted","Wed Nov 17 22:51:33 PST 2021","Wed Nov 17 22:52:54 PST 2021","Sat Nov 20 22:52:54 PST 2021","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","0","0","ISIC_0000484","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000484_resized.jpg?raw=true","ISIC_7228524","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7228524_resized.jpg?raw=true","ISIC_9556334","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9556334_resized.jpg?raw=true","","neutral"
"32L724R85LKLATGXSB0NP9NRLXOPIQ","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:20 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:20 PST 2021","","","3PH3VY7DJLX0BC02U3766IU5GW0WZ6","A3I7ZBU31VKOMC","Submitted","Wed Nov 17 22:51:22 PST 2021","Wed Nov 17 22:53:48 PST 2021","Sat Nov 20 22:53:48 PST 2021","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","0","0","ISIC_0000484","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000484_resized.jpg?raw=true","ISIC_7228524","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7228524_resized.jpg?raw=true","ISIC_9556334","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9556334_resized.jpg?raw=true","","confident"
"32ZCLEW0BZKH5403ATLN1A2RYCDPJ2","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:20 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:20 PST 2021","","","3N8OEVH1FRQG7ZDT185F9QAFTQYOOK","A2V2L0ZXSHO9D7","Submitted","Wed Nov 17 22:51:05 PST 2021","Wed Nov 17 23:00:56 PST 2021","Sat Nov 20 23:00:56 PST 2021","","","","591","100% (2/2)","100% (2/2)","100% (2/2)","7","7","ISIC_0000174","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000174_resized.jpg?raw=true","ISIC_4170698","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4170698_resized.jpg?raw=true","ISIC_1725961","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1725961_resized.jpg?raw=true","","very confident"
"32ZCLEW0BZKH5403ATLN1A2RYCDPJ2","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:20 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:20 PST 2021","","","3R2UR8A0IAG318RL2ZSBS3185U3OXP","A329P87UEPN1UV","Submitted","Wed Nov 17 22:51:16 PST 2021","Wed Nov 17 22:51:58 PST 2021","Sat Nov 20 22:51:58 PST 2021","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","7","7","ISIC_0000174","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000174_resized.jpg?raw=true","ISIC_4170698","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4170698_resized.jpg?raw=true","ISIC_1725961","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1725961_resized.jpg?raw=true","","confident"
"32ZCLEW0BZKH5403ATLN1A2RYCDPJ2","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:20 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:20 PST 2021","","","3TVSS0C0E104P0R3OBIOKUTOV0EWTQ","AQEH7DY2CZT0O","Submitted","Wed Nov 17 22:51:16 PST 2021","Wed Nov 17 23:06:09 PST 2021","Sat Nov 20 23:06:09 PST 2021","","","","893","0% (0/0)","0% (0/0)","0% (0/0)","7","7","ISIC_0000174","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000174_resized.jpg?raw=true","ISIC_4170698","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4170698_resized.jpg?raw=true","ISIC_1725961","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1725961_resized.jpg?raw=true","","confident"
"337F8MIIMZDOE5DYQ1JTG7C087C04G","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:22 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:22 PST 2021","","","3Z7VU45IPYH7ABKZXFILDS4BKJRZ1A","A18KS7Y1G3IUCM","Submitted","Wed Nov 17 22:50:50 PST 2021","Wed Nov 17 23:07:10 PST 2021","Sat Nov 20 23:07:10 PST 2021","","","","980","0% (0/0)","0% (0/0)","0% (0/0)","47","47","ISIC_0013056","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013056_resized.jpg?raw=true","ISIC_9609907","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9609907_resized.jpg?raw=true","ISIC_7960321","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7960321_resized.jpg?raw=true","very confident",""
"337F8MIIMZDOE5DYQ1JTG7C087C04G","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:22 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:22 PST 2021","","","3LOTDFNYA7ZU6V92TRDZ3QEN4R6WFI","A2ZJAQE1IFJRZF","Submitted","Wed Nov 17 23:18:23 PST 2021","Wed Nov 17 23:20:11 PST 2021","Sat Nov 20 23:20:11 PST 2021","","","","108","0% (0/0)","0% (0/0)","0% (0/0)","47","47","ISIC_0013056","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013056_resized.jpg?raw=true","ISIC_9609907","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9609907_resized.jpg?raw=true","ISIC_7960321","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7960321_resized.jpg?raw=true","uncertain",""
"337F8MIIMZDOE5DYQ1JTG7C087C04G","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:22 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:22 PST 2021","","","3ZSY5X72NXBJ4C59T0MJ3LFK4DIORT","A34A8A4MZ1V53Y","Submitted","Wed Nov 17 22:51:07 PST 2021","Wed Nov 17 22:53:00 PST 2021","Sat Nov 20 22:53:00 PST 2021","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","47","47","ISIC_0013056","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013056_resized.jpg?raw=true","ISIC_9609907","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9609907_resized.jpg?raw=true","ISIC_7960321","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7960321_resized.jpg?raw=true","","neutral"
"33K3E8REWWVXUW6B5GYD6XFGK0SX8E","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:21 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:21 PST 2021","","","3PJ71Z61R42S4K2MTHOM042I5G3915","A2V2L0ZXSHO9D7","Submitted","Wed Nov 17 22:51:08 PST 2021","Wed Nov 17 23:06:06 PST 2021","Sat Nov 20 23:06:06 PST 2021","","","","898","100% (2/2)","100% (2/2)","100% (2/2)","13","13","ISIC_0014324","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014324_resized.jpg?raw=true","ISIC_4874581","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4874581_resized.jpg?raw=true","ISIC_2155898","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2155898_resized.jpg?raw=true","","very confident"
"33K3E8REWWVXUW6B5GYD6XFGK0SX8E","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:21 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:21 PST 2021","","","37Q970SNZE8A9ZYL2NODHZ78X4S1S8","A6SAV064JEV9S","Submitted","Wed Nov 17 22:51:12 PST 2021","Wed Nov 17 22:52:20 PST 2021","Sat Nov 20 22:52:20 PST 2021","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","13","13","ISIC_0014324","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014324_resized.jpg?raw=true","ISIC_4874581","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4874581_resized.jpg?raw=true","ISIC_2155898","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2155898_resized.jpg?raw=true","","very confident"
"33K3E8REWWVXUW6B5GYD6XFGK0SX8E","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:21 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:21 PST 2021","","","3KIBXJ1WD5UXH8SE3GDM29T69LOOK0","AZ8JL3QNIPY4U","Submitted","Wed Nov 17 22:50:45 PST 2021","Wed Nov 17 22:51:23 PST 2021","Sat Nov 20 22:51:23 PST 2021","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","13","13","ISIC_0014324","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014324_resized.jpg?raw=true","ISIC_4874581","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4874581_resized.jpg?raw=true","ISIC_2155898","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2155898_resized.jpg?raw=true","very confident",""
"33NKDW9FFXIZ6ZWOMSEI8JBZARDXCK","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:22 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:22 PST 2021","","","3X31TUMD7XMN5M3VIERC5DTD5AK1LU","A1DOFO14LTAYFA","Submitted","Wed Nov 17 22:50:47 PST 2021","Wed Nov 17 22:57:36 PST 2021","Sat Nov 20 22:57:36 PST 2021","","","","409","100% (1/1)","100% (1/1)","100% (1/1)","34","34","ISIC_0002975","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0002975_resized.jpg?raw=true","ISIC_4842587","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4842587_resized.jpg?raw=true","ISIC_7641395","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7641395_resized.jpg?raw=true","","confident"
"33NKDW9FFXIZ6ZWOMSEI8JBZARDXCK","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:22 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:22 PST 2021","","","31EUONYN2V3BXJMQ2KRT4I4NPJVOVM","A2V2L0ZXSHO9D7","Submitted","Wed Nov 17 22:51:14 PST 2021","Wed Nov 17 23:17:04 PST 2021","Sat Nov 20 23:17:04 PST 2021","","","","1550","100% (2/2)","100% (2/2)","100% (2/2)","34","34","ISIC_0002975","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0002975_resized.jpg?raw=true","ISIC_4842587","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4842587_resized.jpg?raw=true","ISIC_7641395","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7641395_resized.jpg?raw=true","","very confident"
"33NKDW9FFXIZ6ZWOMSEI8JBZARDXCK","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Wed Nov 17 22:50:22 PST 2021","3","BatchId:4607797;OriginalHitTemplateId:928390889;","3600","259200","Wed Nov 24 22:50:22 PST 2021","","","382M9COHEHFP8DK13GES3K8Q7AGUEZ","A2ZJAQE1IFJRZF","Submitted","Wed Nov 17 22:51:03 PST 2021","Wed Nov 17 22:57:46 PST 2021","Sat Nov 20 22:57:46 PST 2021","","","","403","0% (0/0)","0% (0/0)","0% (0/0)","34","34","ISIC_0002975","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0002975_resized.jpg?raw=true","ISIC_4842587","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4842587_resized.jpg?raw=true","ISIC_7641395","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7641395_resized.jpg?raw=true","very confident",""
